pair_id,image_id_1,image_id_2,group_id_1,group_id_2,category_id_1,category_id_2,category_1,category_2,split,label,pair_type,negative_type
DS1_IMG_000013__DS1_IMG_003868,DS1_IMG_000013,DS1_IMG_003868,IMG_0429_94ddbe5a,IMG_2846_3025b335,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000013__DS1_IMG_004084,DS1_IMG_000013,DS1_IMG_004084,IMG_0429_94ddbe5a,ring_051,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000014__DS1_IMG_000015,DS1_IMG_000014,DS1_IMG_000015,IMG_0429_94ddbe5a,IMG_0429_94ddbe5a,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000015__DS1_IMG_003968,DS1_IMG_000015,DS1_IMG_003968,IMG_0429_94ddbe5a,necklace_20241125_122545_08081c1c,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000016__DS1_IMG_000017,DS1_IMG_000016,DS1_IMG_000017,IMG_0430-1-_046d20ce,IMG_0430-1-_046d20ce,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000016__DS1_IMG_000018,DS1_IMG_000016,DS1_IMG_000018,IMG_0430-1-_046d20ce,IMG_0430-1-_046d20ce,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000016__DS1_IMG_000653,DS1_IMG_000016,DS1_IMG_000653,IMG_0430-1-_046d20ce,bracelet_219,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000017__DS1_IMG_000018,DS1_IMG_000017,DS1_IMG_000018,IMG_0430-1-_046d20ce,IMG_0430-1-_046d20ce,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000017__DS1_IMG_000134,DS1_IMG_000017,DS1_IMG_000134,IMG_0430-1-_046d20ce,IMG_1685_c6b74b54,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000017__DS1_IMG_000590,DS1_IMG_000017,DS1_IMG_000590,IMG_0430-1-_046d20ce,bracelet_179,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000018__DS1_IMG_000459,DS1_IMG_000018,DS1_IMG_000459,IMG_0430-1-_046d20ce,bracelet_103,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000019__DS1_IMG_000020,DS1_IMG_000019,DS1_IMG_000020,IMG_0430-1-_e8eb3b89,IMG_0430-1-_e8eb3b89,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000019__DS1_IMG_000021,DS1_IMG_000019,DS1_IMG_000021,IMG_0430-1-_e8eb3b89,IMG_0430-1-_e8eb3b89,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000019__DS1_IMG_000735,DS1_IMG_000019,DS1_IMG_000735,IMG_0430-1-_e8eb3b89,bracelet_306,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000019__DS1_IMG_000773,DS1_IMG_000019,DS1_IMG_000773,IMG_0430-1-_e8eb3b89,IMG_0635-1-_006bcc5b,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000019__DS1_IMG_004073,DS1_IMG_000019,DS1_IMG_004073,IMG_0430-1-_e8eb3b89,ring_048,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000020__DS1_IMG_000021,DS1_IMG_000020,DS1_IMG_000021,IMG_0430-1-_e8eb3b89,IMG_0430-1-_e8eb3b89,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000020__DS1_IMG_000147,DS1_IMG_000020,DS1_IMG_000147,IMG_0430-1-_e8eb3b89,IMG_2381_daa7fc1f,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000020__DS1_IMG_000434,DS1_IMG_000020,DS1_IMG_000434,IMG_0430-1-_e8eb3b89,bracelet_086,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000021__DS1_IMG_000107,DS1_IMG_000021,DS1_IMG_000107,IMG_0430-1-_e8eb3b89,IMG_1406_58d593d9,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000021__DS1_IMG_000108,DS1_IMG_000021,DS1_IMG_000108,IMG_0430-1-_e8eb3b89,IMG_1408_7894aa0a,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000021__DS1_IMG_000377,DS1_IMG_000021,DS1_IMG_000377,IMG_0430-1-_e8eb3b89,bracelet_046,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000021__DS1_IMG_000727,DS1_IMG_000021,DS1_IMG_000727,IMG_0430-1-_e8eb3b89,bracelet_277,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000021__DS1_IMG_004287,DS1_IMG_000021,DS1_IMG_004287,IMG_0430-1-_e8eb3b89,ring_168,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000022__DS1_IMG_000023,DS1_IMG_000022,DS1_IMG_000023,IMG_0431_69caa589,IMG_0431_69caa589,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000022__DS1_IMG_000024,DS1_IMG_000022,DS1_IMG_000024,IMG_0431_69caa589,IMG_0431_69caa589,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000022__DS1_IMG_001039,DS1_IMG_000022,DS1_IMG_001039,IMG_0431_69caa589,earring_18,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000023__DS1_IMG_000024,DS1_IMG_000023,DS1_IMG_000024,IMG_0431_69caa589,IMG_0431_69caa589,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000023__DS1_IMG_000607,DS1_IMG_000023,DS1_IMG_000607,IMG_0431_69caa589,bracelet_187,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000024__DS1_IMG_000712,DS1_IMG_000024,DS1_IMG_000712,IMG_0431_69caa589,bracelet_259,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000024__DS1_IMG_000863,DS1_IMG_000024,DS1_IMG_000863,IMG_0431_69caa589,OBJ16MBE07w_LRG_rgb_Web,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000024__DS1_IMG_004297,DS1_IMG_000024,DS1_IMG_004297,IMG_0431_69caa589,ring_179,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000025__DS1_IMG_000026,DS1_IMG_000025,DS1_IMG_000026,IMG_0432_ebfd19c6,IMG_0432_ebfd19c6,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000025__DS1_IMG_000027,DS1_IMG_000025,DS1_IMG_000027,IMG_0432_ebfd19c6,IMG_0432_ebfd19c6,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000025__DS1_IMG_003446,DS1_IMG_000025,DS1_IMG_003446,IMG_0432_ebfd19c6,necklace_20241125_122545_00183c7f,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000025__DS1_IMG_004008,DS1_IMG_000025,DS1_IMG_004008,IMG_0432_ebfd19c6,other_20241125_122403_8383c799,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000026__DS1_IMG_000027,DS1_IMG_000026,DS1_IMG_000027,IMG_0432_ebfd19c6,IMG_0432_ebfd19c6,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000026__DS1_IMG_001521,DS1_IMG_000026,DS1_IMG_001521,IMG_0432_ebfd19c6,ramleela-earrings-black,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000026__DS1_IMG_004289,DS1_IMG_000026,DS1_IMG_004289,IMG_0432_ebfd19c6,ring_170,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000028__DS1_IMG_000029,DS1_IMG_000028,DS1_IMG_000029,IMG_0433-1-_c47b78a0,IMG_0433-1-_c47b78a0,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000028__DS1_IMG_000030,DS1_IMG_000028,DS1_IMG_000030,IMG_0433-1-_c47b78a0,IMG_0433-1-_c47b78a0,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000028__DS1_IMG_000206,DS1_IMG_000028,DS1_IMG_000206,IMG_0433-1-_c47b78a0,IMG_2521_2f7dd27c,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000028__DS1_IMG_000512,DS1_IMG_000028,DS1_IMG_000512,IMG_0433-1-_c47b78a0,bracelet_131,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000029__DS1_IMG_000030,DS1_IMG_000029,DS1_IMG_000030,IMG_0433-1-_c47b78a0,IMG_0433-1-_c47b78a0,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000029__DS1_IMG_000119,DS1_IMG_000029,DS1_IMG_000119,IMG_0433-1-_c47b78a0,IMG_1413_ada95965,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000029__DS1_IMG_000283,DS1_IMG_000029,DS1_IMG_000283,IMG_0433-1-_c47b78a0,IMG_3132_77d5cd36,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000029__DS1_IMG_001038,DS1_IMG_000029,DS1_IMG_001038,IMG_0433-1-_c47b78a0,earring_18,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000029__DS1_IMG_003877,DS1_IMG_000029,DS1_IMG_003877,IMG_0433-1-_c47b78a0,IMG_2860_b5be60fb,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000030__DS1_IMG_000203,DS1_IMG_000030,DS1_IMG_000203,IMG_0433-1-_c47b78a0,IMG_2519_ec4c522d,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000030__DS1_IMG_000333,DS1_IMG_000030,DS1_IMG_000333,IMG_0433-1-_c47b78a0,bracelet_019,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000031__DS1_IMG_000032,DS1_IMG_000031,DS1_IMG_000032,IMG_0434-1-_043355e7,IMG_0434-1-_043355e7,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000031__DS1_IMG_000033,DS1_IMG_000031,DS1_IMG_000033,IMG_0434-1-_043355e7,IMG_0434-1-_043355e7,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000031__DS1_IMG_002669,DS1_IMG_000031,DS1_IMG_002669,IMG_0434-1-_043355e7,IMG_2223_b6582e3d,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000031__DS1_IMG_003439,DS1_IMG_000031,DS1_IMG_003439,IMG_0434-1-_043355e7,necklace_195,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000032__DS1_IMG_000033,DS1_IMG_000032,DS1_IMG_000033,IMG_0434-1-_043355e7,IMG_0434-1-_043355e7,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000032__DS1_IMG_004114,DS1_IMG_000032,DS1_IMG_004114,IMG_0434-1-_043355e7,ring_072,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000032__DS1_IMG_004178,DS1_IMG_000032,DS1_IMG_004178,IMG_0434-1-_043355e7,ring_104,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000033__DS1_IMG_001500,DS1_IMG_000033,DS1_IMG_001500,IMG_0434-1-_043355e7,necklace_20241125_122546_003e5a18,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000034__DS1_IMG_000035,DS1_IMG_000034,DS1_IMG_000035,IMG_0434_5a344889,IMG_0434_5a344889,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000034__DS1_IMG_000036,DS1_IMG_000034,DS1_IMG_000036,IMG_0434_5a344889,IMG_0434_5a344889,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000034__DS1_IMG_003741,DS1_IMG_000034,DS1_IMG_003741,IMG_0434_5a344889,IMG_0862_36a7b364,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000035__DS1_IMG_000036,DS1_IMG_000035,DS1_IMG_000036,IMG_0434_5a344889,IMG_0434_5a344889,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000035__DS1_IMG_001097,DS1_IMG_000035,DS1_IMG_001097,IMG_0434_5a344889,earring_236,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000036__DS1_IMG_000440,DS1_IMG_000036,DS1_IMG_000440,IMG_0434_5a344889,bracelet_088,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000037__DS1_IMG_000038,DS1_IMG_000037,DS1_IMG_000038,IMG_0436-1-_9a934624,IMG_0436-1-_9a934624,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000037__DS1_IMG_000039,DS1_IMG_000037,DS1_IMG_000039,IMG_0436-1-_9a934624,IMG_0436-1-_9a934624,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000037__DS1_IMG_000296,DS1_IMG_000037,DS1_IMG_000296,IMG_0436-1-_9a934624,IMG_5993,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000037__DS1_IMG_000345,DS1_IMG_000037,DS1_IMG_000345,IMG_0436-1-_9a934624,bracelet_031,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000037__DS1_IMG_000521,DS1_IMG_000037,DS1_IMG_000521,IMG_0436-1-_9a934624,bracelet_143,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000037__DS1_IMG_000944,DS1_IMG_000037,DS1_IMG_000944,IMG_0436-1-_9a934624,earring_115,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000038__DS1_IMG_000039,DS1_IMG_000038,DS1_IMG_000039,IMG_0436-1-_9a934624,IMG_0436-1-_9a934624,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000038__DS1_IMG_002465,DS1_IMG_000038,DS1_IMG_002465,IMG_0436-1-_9a934624,IMG_1608_8bfc7527,0,2,Bracelet,Necklace,train,0,negative,cross_category
DS1_IMG_000039__DS1_IMG_001485,DS1_IMG_000039,DS1_IMG_001485,IMG_0436-1-_9a934624,kundan-polki-gold-earring-250x250,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000039__DS1_IMG_004154,DS1_IMG_000039,DS1_IMG_004154,IMG_0436-1-_9a934624,ring_091,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000040__DS1_IMG_000041,DS1_IMG_000040,DS1_IMG_000041,IMG_0436_b4f3da31,IMG_0436_b4f3da31,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000040__DS1_IMG_000042,DS1_IMG_000040,DS1_IMG_000042,IMG_0436_b4f3da31,IMG_0436_b4f3da31,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000040__DS1_IMG_004315,DS1_IMG_000040,DS1_IMG_004315,IMG_0436_b4f3da31,ring_187,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000041__DS1_IMG_000042,DS1_IMG_000041,DS1_IMG_000042,IMG_0436_b4f3da31,IMG_0436_b4f3da31,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000041__DS1_IMG_000416,DS1_IMG_000041,DS1_IMG_000416,IMG_0436_b4f3da31,bracelet_077,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000041__DS1_IMG_003784,DS1_IMG_000041,DS1_IMG_003784,IMG_0436_b4f3da31,IMG_2181_9f77e4aa,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000042__DS1_IMG_004215,DS1_IMG_000042,DS1_IMG_004215,IMG_0436_b4f3da31,ring_124,0,4,Bracelet,Ring,train,0,negative,cross_category
DS1_IMG_000043__DS1_IMG_000044,DS1_IMG_000043,DS1_IMG_000044,IMG_0437_87aa8202,IMG_0437_87aa8202,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000043__DS1_IMG_000045,DS1_IMG_000043,DS1_IMG_000045,IMG_0437_87aa8202,IMG_0437_87aa8202,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000043__DS1_IMG_000327,DS1_IMG_000043,DS1_IMG_000327,IMG_0437_87aa8202,bracelet_016,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000043__DS1_IMG_003717,DS1_IMG_000043,DS1_IMG_003717,IMG_0437_87aa8202,IMG_0801_a255ab13,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000043__DS1_IMG_003791,DS1_IMG_000043,DS1_IMG_003791,IMG_0437_87aa8202,IMG_2275_5f527887,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000044__DS1_IMG_000045,DS1_IMG_000044,DS1_IMG_000045,IMG_0437_87aa8202,IMG_0437_87aa8202,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000044__DS1_IMG_000086,DS1_IMG_000044,DS1_IMG_000086,IMG_0437_87aa8202,IMG_1363_044ae8fa,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000044__DS1_IMG_000093,DS1_IMG_000044,DS1_IMG_000093,IMG_0437_87aa8202,IMG_1387_df6d03a0,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000044__DS1_IMG_000405,DS1_IMG_000044,DS1_IMG_000405,IMG_0437_87aa8202,bracelet_064,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000044__DS1_IMG_000863,DS1_IMG_000044,DS1_IMG_000863,IMG_0437_87aa8202,OBJ16MBE07w_LRG_rgb_Web,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000044__DS1_IMG_000930,DS1_IMG_000044,DS1_IMG_000930,IMG_0437_87aa8202,beautiful-fancy-peacock-earring-with-hanging-drops-11-250x250,0,1,Bracelet,Earrings,train,0,negative,cross_category
DS1_IMG_000044__DS1_IMG_003879,DS1_IMG_000044,DS1_IMG_003879,IMG_0437_87aa8202,IMG_2862_dc66ea02,0,3,Bracelet,Pendant,train,0,negative,cross_category
DS1_IMG_000045__DS1_IMG_000285,DS1_IMG_000045,DS1_IMG_000285,IMG_0437_87aa8202,IMG_3136_e1214d2d,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000045__DS1_IMG_000415,DS1_IMG_000045,DS1_IMG_000415,IMG_0437_87aa8202,bracelet_075,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000045__DS1_IMG_000659,DS1_IMG_000045,DS1_IMG_000659,IMG_0437_87aa8202,bracelet_231,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000045__DS1_IMG_000672,DS1_IMG_000045,DS1_IMG_000672,IMG_0437_87aa8202,bracelet_237,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000046__DS1_IMG_000047,DS1_IMG_000046,DS1_IMG_000047,IMG_0438_35a93e41,IMG_0438_35a93e41,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000046__DS1_IMG_000048,DS1_IMG_000046,DS1_IMG_000048,IMG_0438_35a93e41,IMG_0438_35a93e41,0,0,Bracelet,Bracelet,train,1,positive,
DS1_IMG_000046__DS1_IMG_000265,DS1_IMG_000046,DS1_IMG_000265,IMG_0438_35a93e41,IMG_3062_7d067bf8,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000046__DS1_IMG_000303,DS1_IMG_000046,DS1_IMG_000303,IMG_0438_35a93e41,Screenshot_20181121-045019_1544080621020,0,0,Bracelet,Bracelet,train,0,negative,same_category
DS1_IMG_000046__DS1_IMG_000313,DS1_IMG_000046,DS1_IMG_000313,IMG_0438_35a93e41,bracelet_002,0,0,Bracelet,Bracelet,train,0,negative,same_category
